time,open,high,low,close,volume,filename,coin,minutelyInterval,ma50,ma100,ma150,position
2023-08-27 03:40:00,0.4621,0.4623,0.4617,0.4623,314693.8,STXUSDT.json,STXUSDT,5,0.4617588235294118,0.4617588235294118,0.4617588235294118,SELL
2023-08-27 03:45:00,0.4623,0.4623,0.462,0.4622,144396.9,STXUSDT.json,STXUSDT,5,0.46178333333333327,0.46178333333333327,0.46178333333333327,SELL
2023-08-27 03:50:00,0.4622,0.4623,0.4622,0.4622,6885.2,STXUSDT.json,STXUSDT,5,0.4618052631578948,0.4618052631578948,0.4618052631578948,SELL
2023-08-27 03:55:00,0.4619,0.4619,0.4614,0.4614,265342.6,STXUSDT.json,STXUSDT,5,0.461785,0.461785,0.461785,SELL
2023-08-27 04:00:00,0.4615,0.4624,0.4615,0.4624,369146.0,STXUSDT.json,STXUSDT,5,0.46181428571428573,0.46181428571428573,0.46181428571428573,SELL
2023-08-27 04:05:00,0.4626,0.4626,0.4623,0.4624,29174.3,STXUSDT.json,STXUSDT,5,0.46184090909090914,0.46184090909090914,0.46184090909090914,SELL
2023-08-27 04:10:00,0.4625,0.4627,0.4625,0.4627,17043.4,STXUSDT.json,STXUSDT,5,0.46187826086956524,0.46187826086956524,0.46187826086956524,SELL
2023-08-27 04:15:00,0.4627,0.4629,0.4627,0.4629,53989.0,STXUSDT.json,STXUSDT,5,0.46192083333333334,0.46192083333333334,0.46192083333333334,SELL
2023-08-27 04:20:00,0.4626,0.4628,0.4626,0.4628,27411.1,STXUSDT.json,STXUSDT,5,0.461956,0.461956,0.461956,SELL
2023-08-27 04:25:00,0.4627,0.4629,0.4623,0.4625,258385.1,STXUSDT.json,STXUSDT,5,0.46197692307692306,0.46197692307692306,0.46197692307692306,SELL
2023-08-27 04:30:00,0.4626,0.4627,0.4625,0.4625,31069.6,STXUSDT.json,STXUSDT,5,0.4619962962962963,0.4619962962962963,0.4619962962962963,SELL
2023-08-27 04:35:00,0.4627,0.4629,0.4625,0.4625,191169.3,STXUSDT.json,STXUSDT,5,0.46201428571428577,0.46201428571428577,0.46201428571428577,SELL
2023-08-27 04:40:00,0.4625,0.4625,0.4621,0.4622,23710.8,STXUSDT.json,STXUSDT,5,0.4620206896551724,0.4620206896551724,0.4620206896551724,SELL
2023-08-27 04:45:00,0.4623,0.4629,0.4623,0.4627,342688.5,STXUSDT.json,STXUSDT,5,0.4620433333333333,0.4620433333333333,0.4620433333333333,SELL
2023-08-27 04:50:00,0.4625,0.4626,0.4624,0.4625,95741.4,STXUSDT.json,STXUSDT,5,0.462058064516129,0.462058064516129,0.462058064516129,SELL
2023-08-27 04:55:00,0.4626,0.4629,0.4626,0.4627,51661.8,STXUSDT.json,STXUSDT,5,0.462078125,0.462078125,0.462078125,SELL
2023-08-27 05:00:00,0.4628,0.4631,0.4628,0.4631,11876.9,STXUSDT.json,STXUSDT,5,0.46210909090909086,0.46210909090909086,0.46210909090909086,SELL
2023-08-27 05:05:00,0.4629,0.463,0.4628,0.463,2410.3,STXUSDT.json,STXUSDT,5,0.4621352941176471,0.4621352941176471,0.4621352941176471,SELL
2023-08-27 05:10:00,0.463,0.463,0.4628,0.4629,6722.099999999999,STXUSDT.json,STXUSDT,5,0.4621571428571428,0.4621571428571428,0.4621571428571428,SELL
2023-08-27 05:15:00,,,,,0.0,STXUSDT.json,STXUSDT,5,0.4621571428571428,0.4621571428571428,0.4621571428571428,SELL
2023-08-27 05:20:00,0.4629,0.4634,0.4629,0.4633,224616.5,STXUSDT.json,STXUSDT,5,0.46218888888888887,0.46218888888888887,0.46218888888888887,SELL
2023-08-27 05:25:00,0.4633,0.4633,0.463,0.463,826.9,STXUSDT.json,STXUSDT,5,0.46221081081081083,0.46221081081081083,0.46221081081081083,SELL
2023-08-27 05:30:00,0.4631,0.4634,0.463,0.463,190141.0,STXUSDT.json,STXUSDT,5,0.4622315789473685,0.4622315789473685,0.4622315789473685,SELL
2023-08-27 05:35:00,0.4627,0.463,0.4625,0.4626,27873.5,STXUSDT.json,STXUSDT,5,0.46224102564102565,0.46224102564102565,0.46224102564102565,SELL
2023-08-27 05:40:00,0.4626,0.4627,0.4623,0.4625,186563.6,STXUSDT.json,STXUSDT,5,0.4622475,0.4622475,0.4622475,SELL
2023-08-27 05:45:00,0.4624,0.4627,0.4624,0.4627,7872.900000000001,STXUSDT.json,STXUSDT,5,0.46225853658536586,0.46225853658536586,0.46225853658536586,SELL
2023-08-27 05:50:00,0.4628,0.4628,0.4628,0.4628,1819.0,STXUSDT.json,STXUSDT,5,0.4622714285714286,0.4622714285714286,0.4622714285714286,SELL
2023-08-27 05:55:00,0.4626,0.4626,0.4626,0.4626,7326.900000000001,STXUSDT.json,STXUSDT,5,0.4622790697674419,0.4622790697674419,0.4622790697674419,SELL
