time,open,high,low,close,volume,filename,coin,minutelyInterval,ma50,ma100,ma200,position
2023-08-27 17:00:00,58.01,58.05,57.94,57.95,6018.494000000001,AAVEUSDT.json,AAVEUSDT,30,57.95,57.95,57.95,SELL
2023-08-27 17:30:00,57.95,57.99,57.65,57.67,23647.991,AAVEUSDT.json,AAVEUSDT,30,57.81,57.81,57.81,SELL
2023-08-27 18:00:00,57.69,57.69,57.57,57.6,7641.105,AAVEUSDT.json,AAVEUSDT,30,57.74,57.74,57.74,SELL
