time,open,high,low,close,volume,filename,coin,minutelyInterval,ma50,ma100,ma150,position
2023-08-27 05:00:00,0.9515,0.9547,0.9513,0.9531,28488269.6,ARBUSDT.json,ARBUSDT,60,0.9531,0.9531,0.9531,SELL
