time,open,high,low,close,volume,filename,coin,minutelyInterval
2023-08-27 04:40:00,57.05,57.05,57.02,57.02,600.6120000000001,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:41:00,57.02,57.02,57.01,57.01,338.432,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:42:00,57.0,57.0,56.95,56.95,340.263,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:43:00,56.95,56.95,56.95,56.95,47.22,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:44:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:45:00,56.95,56.98,56.95,56.98,2461.07,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:46:00,56.98,57.01,56.98,57.01,434.874,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:47:00,57.02,57.12,57.02,57.1,48636.741,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:48:00,57.1,57.1,57.1,57.1,9.164000000000001,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:49:00,57.1,57.1,57.08,57.08,812.9000000000001,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:50:00,57.08,57.09,57.08,57.09,3.114,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:51:00,57.08,57.08,57.07,57.07,117.06400000000001,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:52:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:53:00,57.07,57.08,57.07,57.08,2.56,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:54:00,57.08,57.08,57.08,57.08,5.295999999999999,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:55:00,57.08,57.08,57.08,57.08,6.352,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:56:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:57:00,57.07,57.07,57.07,57.07,0.226,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:58:00,57.08,57.09,57.08,57.09,51.39,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 04:59:00,57.09,57.09,57.09,57.09,8.754999999999999,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:00:00,57.08,57.09,57.08,57.09,13.943999999999999,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:01:00,57.09,57.09,57.09,57.09,0.24000000000000002,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:02:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:03:00,57.09,57.09,57.09,57.09,9.959999999999999,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:04:00,57.09,57.11,57.09,57.11,304.689,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:05:00,57.1,57.1,57.1,57.1,8.595,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:06:00,57.1,57.1,57.1,57.1,0.223,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:07:00,57.1,57.11,57.1,57.11,0.96,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:08:00,57.11,57.12,57.11,57.12,44.867999999999995,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:09:00,57.11,57.12,57.11,57.12,1.8599999999999999,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:10:00,57.12,57.13,57.12,57.13,131.688,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:11:00,57.13,57.13,57.13,57.13,1.262,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:12:00,57.13,57.13,57.13,57.13,6.702,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:13:00,57.13,57.15,57.13,57.14,137.88,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:14:00,57.14,57.14,57.13,57.13,17.072,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:15:00,57.14,57.14,57.14,57.14,3.596,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:16:00,57.14,57.14,57.14,57.14,391.851,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:17:00,57.14,57.14,57.14,57.14,9.6,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:18:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:19:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:20:00,57.12,57.13,57.12,57.13,30.896,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:21:00,57.14,57.18,57.14,57.18,1353.227,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:22:00,57.18,57.19,57.18,57.19,1.066,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:23:00,57.19,57.2,57.18,57.18,2371.424,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:24:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:25:00,57.19,57.2,57.19,57.2,56.87,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:26:00,57.19,57.19,57.15,57.15,11.308,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:27:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:28:00,57.14,57.14,57.14,57.14,0.194,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:29:00,57.14,57.14,57.14,57.14,0.495,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:30:00,57.14,57.22,57.14,57.19,21315.371,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:31:00,57.18,57.18,57.16,57.16,99.7,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:32:00,57.15,57.15,57.15,57.15,0.298,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:33:00,57.14,57.14,57.13,57.13,30.455999999999996,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:34:00,57.14,57.18,57.14,57.18,5729.45,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:35:00,57.19,57.19,57.19,57.19,21.312,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:36:00,57.18,57.18,57.15,57.17,281.34000000000003,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:37:00,57.16,57.21,57.16,57.21,6516.693000000001,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:38:00,57.19,57.22,57.19,57.21,266.184,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:39:00,57.2,57.2,57.2,57.2,223.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:40:00,57.21,57.21,57.19,57.19,505.11600000000004,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:41:00,57.18,57.18,57.17,57.17,10.116,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:42:00,57.16,57.16,57.14,57.14,72.464,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:43:00,57.13,57.13,57.13,57.13,0.105,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:44:00,57.13,57.14,57.13,57.14,6.209999999999999,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:45:00,57.14,57.14,57.14,57.14,5.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:46:00,57.14,57.14,57.12,57.12,2.136,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:47:00,57.13,57.13,57.12,57.13,230.223,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:48:00,57.14,57.14,57.14,57.14,0.131,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:49:00,57.15,57.15,57.14,57.15,17.479,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:50:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:51:00,,,,,0.0,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:52:00,57.16,57.16,57.16,57.16,0.108,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:53:00,57.16,57.16,57.16,57.16,22.072,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:54:00,57.16,57.16,57.15,57.15,54.63999999999999,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:55:00,57.13,57.13,57.12,57.12,3.8489999999999998,AAVEUSDT.json,AAVEUSDT,1
2023-08-27 05:56:00,57.12,57.12,57.12,57.12,11.271,AAVEUSDT.json,AAVEUSDT,1
