time,open,high,low,close,volume,filename,coin,minutelyInterval
2023-08-27 04:00:00,56.96,57.12,56.94,57.09,65464.815,AAVEUSDT.json,AAVEUSDT,60
2023-08-27 05:00:00,57.08,57.22,57.08,57.12,40335.194,AAVEUSDT.json,AAVEUSDT,60
